Country Name,Country Code,Series Name,Series Code,2015 [YR2015]
World,WLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.6759658820053
World,WLD,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..
World,WLD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
World,WLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,19.1791117313642
World,WLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,129.541557363215
World,WLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,183.514439721938
World,WLD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,31.7
World,WLD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,29.5
World,WLD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,33.8
World,WLD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,19.2
World,WLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,42.5
World,WLD,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,40.5
World,WLD,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,44.4
World,WLD,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
World,WLD,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
World,WLD,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
World,WLD,Number of infant deaths,SH.DTH.IMRT,4450352
World,WLD,Number of neonatal deaths,SH.DTH.NMRT,2682438
World,WLD,Number of under-five deaths,SH.DTH.MORT,5944556
World,WLD,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
World,WLD,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
World,WLD,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
World,WLD,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
World,WLD,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
World,WLD,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
World,WLD,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
World,WLD,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
World,WLD,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
World,WLD,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
World,WLD,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
World,WLD,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
World,WLD,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
World,WLD,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,6.20157343
World,WLD,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
World,WLD,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
World,WLD,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2.45260873
World,WLD,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
World,WLD,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
World,WLD,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,23.2
World,WLD,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
World,WLD,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
World,WLD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,10.8
World,WLD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,13.92745762
World,WLD,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
World,WLD,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
World,WLD,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,7.42231786
World,WLD,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
World,WLD,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
World,WLD,"Primary education, pupils",SE.PRM.ENRL,..
World,WLD,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
World,WLD,Progression to secondary school (%),SE.SEC.PROG.ZS,..
World,WLD,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
World,WLD,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
World,WLD,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
World,WLD,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
World,WLD,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,4.03929933258998
World,WLD,Rail lines (total route-km),IS.RRS.TOTL.KM,1051838.93548387
World,WLD,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
World,WLD,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
World,WLD,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
World,WLD,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
World,WLD,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
World,WLD,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
World,WLD,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
World,WLD,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
World,WLD,"School enrollment, primary (% net)",SE.PRM.NENR,..
World,WLD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
World,WLD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
World,WLD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
World,WLD,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
World,WLD,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
World,WLD,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
World,WLD,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
World,WLD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
World,WLD,"School enrollment, secondary (% net)",SE.SEC.NENR,..
World,WLD,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..
World,WLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
World,WLD,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..
World,WLD,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
World,WLD,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,..
World,WLD,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,..
World,WLD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
World,WLD,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,..
World,WLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
World,WLD,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..
World,WLD,"Secondary education, general pupils",SE.SEC.ENRL.GC,..
World,WLD,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,..
World,WLD,"Secondary education, pupils",SE.SEC.ENRL,..
World,WLD,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,..
World,WLD,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,..
World,WLD,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,..
World,WLD,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,10.7272810207279
World,WLD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.1038258463628
World,WLD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,72.4166098414464
World,WLD,Vitamin A supplementation coverage rate (% of children ages 6-59 months),SN.ITK.VITA.ZS,..
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..
"Yemen, Rep.",YEM,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..
"Yemen, Rep.",YEM,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..
"Yemen, Rep.",YEM,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,..
"Yemen, Rep.",YEM,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,..
"Yemen, Rep.",YEM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0
"Yemen, Rep.",YEM,"Air transport, passengers carried",IS.AIR.PSGR,1387999.824
"Yemen, Rep.",YEM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,11459.916
"Yemen, Rep.",YEM,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,..
"Yemen, Rep.",YEM,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..
"Yemen, Rep.",YEM,"Children out of school, female (% of female primary school age)",SE.PRM.UNER.FE.ZS,..
"Yemen, Rep.",YEM,"Children out of school, male (% of male primary school age)",SE.PRM.UNER.MA.ZS,..
"Yemen, Rep.",YEM,"Children out of school, primary",SE.PRM.UNER,..
"Yemen, Rep.",YEM,"Children out of school, primary, female",SE.PRM.UNER.FE,..
"Yemen, Rep.",YEM,"Children out of school, primary, male",SE.PRM.UNER.MA,..
"Yemen, Rep.",YEM,Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),SP.DTH.INFR.ZS,..
"Yemen, Rep.",YEM,Completeness of total death reporting (% of reported total deaths to estimated total deaths),SP.DTH.REPT.ZS,..
"Yemen, Rep.",YEM,Consumption of iodized salt (% of households),SN.ITK.SALT.ZS,..
"Yemen, Rep.",YEM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..
"Yemen, Rep.",YEM,Depth of the food deficit (kilocalories per person per day),SN.ITK.DFCT,180
"Yemen, Rep.",YEM,Exclusive breastfeeding (% of children under 6 months),SH.STA.BFED.ZS,..
"Yemen, Rep.",YEM,GINI index (World Bank estimate),SI.POV.GINI,..
"Yemen, Rep.",YEM,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,..
"Yemen, Rep.",YEM,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,..
"Yemen, Rep.",YEM,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",SE.PRM.GINT.ZS,..
"Yemen, Rep.",YEM,Income share held by fourth 20%,SI.DST.04TH.20,..
"Yemen, Rep.",YEM,Income share held by highest 10%,SI.DST.10TH.10,..
"Yemen, Rep.",YEM,Income share held by highest 20%,SI.DST.05TH.20,..
"Yemen, Rep.",YEM,Income share held by lowest 10%,SI.DST.FRST.10,..
"Yemen, Rep.",YEM,Income share held by lowest 20%,SI.DST.FRST.20,..
"Yemen, Rep.",YEM,Income share held by second 20%,SI.DST.02ND.20,..
"Yemen, Rep.",YEM,Income share held by third 20%,SI.DST.03RD.20,..
"Yemen, Rep.",YEM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.443
"Yemen, Rep.",YEM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,62.687
"Yemen, Rep.",YEM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.0313902439024
"Yemen, Rep.",YEM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,24.17
"Yemen, Rep.",YEM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..
"Yemen, Rep.",YEM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,31
"Yemen, Rep.",YEM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,199.317
"Yemen, Rep.",YEM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,243.423
"Yemen, Rep.",YEM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.8
"Yemen, Rep.",YEM,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,30.4
"Yemen, Rep.",YEM,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,37.1
"Yemen, Rep.",YEM,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,22.1
"Yemen, Rep.",YEM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.9
"Yemen, Rep.",YEM,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,38.3
"Yemen, Rep.",YEM,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,45.5
"Yemen, Rep.",YEM,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,..
"Yemen, Rep.",YEM,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,..
"Yemen, Rep.",YEM,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,..
"Yemen, Rep.",YEM,Number of infant deaths,SH.DTH.IMRT,27775
"Yemen, Rep.",YEM,Number of neonatal deaths,SH.DTH.NMRT,18235
"Yemen, Rep.",YEM,Number of under-five deaths,SH.DTH.MORT,34351
"Yemen, Rep.",YEM,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,..
"Yemen, Rep.",YEM,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,..
"Yemen, Rep.",YEM,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,..
"Yemen, Rep.",YEM,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..
"Yemen, Rep.",YEM,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..
"Yemen, Rep.",YEM,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..
"Yemen, Rep.",YEM,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..
"Yemen, Rep.",YEM,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..
"Yemen, Rep.",YEM,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..
"Yemen, Rep.",YEM,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,..
"Yemen, Rep.",YEM,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,..
"Yemen, Rep.",YEM,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..
"Yemen, Rep.",YEM,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..
"Yemen, Rep.",YEM,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..
"Yemen, Rep.",YEM,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..
"Yemen, Rep.",YEM,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..
"Yemen, Rep.",YEM,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,..
"Yemen, Rep.",YEM,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,..
"Yemen, Rep.",YEM,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,..
"Yemen, Rep.",YEM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..
"Yemen, Rep.",YEM,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,..
"Yemen, Rep.",YEM,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,..
"Yemen, Rep.",YEM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26.1
"Yemen, Rep.",YEM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..
"Yemen, Rep.",YEM,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,..
"Yemen, Rep.",YEM,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,..
"Yemen, Rep.",YEM,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..
"Yemen, Rep.",YEM,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,..
"Yemen, Rep.",YEM,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,..
"Yemen, Rep.",YEM,"Primary education, pupils",SE.PRM.ENRL,..
"Yemen, Rep.",YEM,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,..
"Yemen, Rep.",YEM,Progression to secondary school (%),SE.SEC.PROG.ZS,..
"Yemen, Rep.",YEM,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,..
"Yemen, Rep.",YEM,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,..
"Yemen, Rep.",YEM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..
"Yemen, Rep.",YEM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..
"Yemen, Rep.",YEM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..
"Yemen, Rep.",YEM,Rail lines (total route-km),IS.RRS.TOTL.KM,..
"Yemen, Rep.",YEM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..
"Yemen, Rep.",YEM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..
"Yemen, Rep.",YEM,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,..
"Yemen, Rep.",YEM,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,..
"Yemen, Rep.",YEM,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,..
"Yemen, Rep.",YEM,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,..
"Yemen, Rep.",YEM,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,..
"Yemen, Rep.",YEM,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,..
"Yemen, Rep.",YEM,"School enrollment, primary (% gross)",SE.PRM.ENRR,..
"Yemen, Rep.",YEM,"School enrollment, primary (% net)",SE.PRM.NENR,..
"Yemen, Rep.",YEM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..
"Yemen, Rep.",YEM,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..
"Yemen, Rep.",YEM,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,..
"Yemen, Rep.",YEM,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,..
"Yemen, Rep.",YEM,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,..
"Yemen, Rep.",YEM,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,..
"Yemen, Rep.",YEM,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,..
"Yemen, Rep.",YEM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
